text,actual_label,predicted_label
This is fucking disgrace kolaya Enna da nyaya paduthringa jaadhi veri pidicha pundaigala..,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Harris jayaraj ja yen daw music director ta potinga 🤦‍,Offensive_Targeted_Insult_Individual,Not_offensive
Audio oda music loud ah eruku,Offensive_Targeted_Insult_Group,Offensive_Untargetede
"Trailer nalla dhan iruku, theva illama en #BIGIL kooda clash-u.",Offensive_Targeted_Insult_Individual,Offensive_Untargetede
"Trailer pee punda madhiri irukku. Dei kelattu ajith naaye, nee lam edhukku da innu nadichu engala kolra. 100 k dislikes ku kola waiting",Offensive_Targeted_Insult_Individual,Offensive_Untargetede
"இப்ப தான் சாதி *தி னு வருவாங்க... மக்களுக்காக ஒரு பிரச்சன வரும் போது ஒரு நாயும் வர மாட்டாங்க... இந்த ஹைட்ரோகார்பன், விவசாயம் சார்ந்த போராட்டம் பண்ணும் போது லம் இந்த உயர் சாதி னு சொல்லிட்டு திரியுறவங்க எங்க போவங்களோ தெரியல... அங்க வந்து உங்க வீரத்த காட்டுனா நல்லா இருக்கும்...",Offensive_Targeted_Insult_Group,Not_offensive
Love u frm Pakistan surya bahi,not-Tamil,Not_offensive
Rajini look sema mass but trailer mass flop,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Ithe nadodigal 2 vaa yare emathirengge dei nenggelam nala varuvengge da,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Sema Violence.. Naangale A certificate tharom... Seekarama release panunga..,Offensive_Untargetede,Not_offensive
Sagadikanum ponnugala emathi kootinu pora naigkaa 100 trailer sema,Offensive_Targeted_Insult_Group,Not_offensive
Oruthavanga mela visvasam katrathukaga inoruthavanga yen asinga paduthuringa,Offensive_Untargetede,Not_offensive
sotta paya nadicha padam peeta,Offensive_Untargetede,Not_offensive
Antha end paaaa sirikathavan yarum irukka matanga... Ithu 96 uh yara ematha pakuringa..,Not_offensive,Offensive_Untargetede
Motha padathayum trailer la pota... Padathla Ena da irkum?!,Offensive_Targeted_Insult_Group,Offensive_Untargetede
"தமிழ்நாட்டுல பறையன் தாழ்ந்தவன்...இந்தியாவில் தமிழன் தாழ்ந்தவன்...உலக அரங்கில் இந்தியன் தாழ்ந்தவன்... அவளோ தா bro... இப்படிக்கு, நீங்கள் கூறும் உயர் சமுகத்தை சேர்ந்த நான்... மேலும் என் சமூகம் என்னவென்று தெரிய வேண்டும் என்றால்?",Offensive_Targeted_Insult_Group,Not_offensive
Baatsha style la yae irukku paaa,Offensive_Targeted_Insult_Individual,Not_offensive
Pakkathana pore intha Kali oda aadathaaa,Offensive_Untargetede,Not_offensive
Was ist mit den verdammten YouTube Trends los?!?,Offensive_Targeted_Insult_Group,Not_offensive
Engada next Gopi / Varun 🧐,Not_offensive,Offensive_Untargetede
"Vazhaila Una Edhirta Kooda Nee thotthu Polam!!! Ana, ORU second kooda nee un Kita thotthu Poga koodadhu!!!",Not_offensive,Offensive_Targeted_Insult_Group
dai ajith kelatu naaye intha madri films nee panite vantha ommala kamal Hassan madri neeyum kaanama poiduva da,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Dislike podravanga Ena dashku video pakuringa,Offensive_Targeted_Insult_Other,Offensive_Untargetede
enna kandraavi da idhu thalapathy barathan vaazhgaaa,Offensive_Targeted_Insult_Individual,Not_offensive
வார்த்தைகள் ஆக பேசுன பிரச்சினைதீராது வாள் எடுத்த தா பிரச்சினை தீரும்,Offensive_Targeted_Insult_Group,Not_offensive
தேவடியா பசங்களா.. சாதி வெறிய வளத்துறீங்களாடா சுன்னிகளா,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Group
Bigil ku conform tough kudukum kandipah,Not_offensive,Offensive_Targeted_Insult_Individual
"Great vfx, ugly protaginist... Looks like a joke!",Offensive_Untargetede,Not_offensive
Ada deeeiiiii thalaivar eh vechi senjitangale Kadasila,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Woww Rajini garu Rajiji fans hit like,not-Tamil,Not_offensive
Trailer la yae padatha paathutan da...dei,Not_offensive,Offensive_Untargetede
indha madhri classy style lam josappu nadikka inum 10 varusham aagum... and indha madhri trailer panradhe andha josappu ku kashtam,Offensive_Targeted_Insult_Individual,Not_offensive
கவுண்ட மூதியா இத பாக்க முடில கேவலமான படம் ச்சை த்தூ,Not_offensive,Offensive_Targeted_Insult_Group
Thala-Thalapathi.. scenes.. bhasha rajini laughing dubsmash! Reference illana tamil padamey illaya 🤔 Evalavu thaan story fight vandhalum.. nalla story irukura padamey varamatengudhey 🤔,Offensive_Untargetede,Not_offensive
Padam eppadiyo mayir mari than irukka povuthu..,Offensive_Targeted_Insult_Other,Not_offensive
Neenga enna mairu movie kooda direction pannikonga but youngrs ah keduthutathinga oorula ellarum aruva vachitu suthitu irukanga,Offensive_Untargetede,Offensive_Targeted_Insult_Group
பெண்களை காதலித்து ஏமாற்றுபவர்கள் அனைத்து சமூகத்திலும் இருக்கிறார்கள்...அந்த தண்மையை கொண்ட ஆண்களிடமிருந்து பெண்கள் தற்காத்து கொள்ளும் விழிப்புணர்வு கதையை படைக்களாம்...அல்லது அந்த மாதிரி கீழ் புத்தி உடைய மனிதன் தன்னை உணரும் விதமாக கதைக்களம் அமைக்களாம்...ஆனால் இது போன்ற காப்பாற்றுவது என்ற பெயரில் களவரம் தூண்டுவதும் ஒரு விதமான சாதிய அரசியல்தான்...மொத்தத்தில் அனைவரும் மனிதர்கள்தான் என்ற இயல்பான கருத்துடன் கதைகளம் இருக்க வேண்டும் அன்பே சிவம்,Offensive_Targeted_Insult_Group,Not_offensive
Dai Surya.. idhulam velaikke avadhu. Poi gautham Menon kitta surrender agidu..,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
தல் நீ வா மஸு கொலை waiting தல டா வேரா எவன் டா thala daa vijay oruthan thaan wigamaati oora emathuran,Offensive_Targeted_Insult_Individual,Not_offensive
"Mass hero subject unaku set avathu kumaru, hayoo",Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Individual
கேஸ் போடுரவங்களுக்கு ஒன்னு சொல்றேன் படத்தை படமா பாருங்கட.படத்தை பார்த்துட்டு கேஸ் போடுங்கடா முட்டா பசங்க மாரி டிரெய்லரை பார்த்துட்டு கேஸ் போடாதிங்கடா...,Not_offensive,Offensive_Targeted_Insult_Group
Not good film...zero is far better,Offensive_Untargetede,Not_offensive
Suthama suit ye aagala ya..yow... modhala padatha release pana vidrangala nu parunga...,Offensive_Targeted_Insult_Group,Not_offensive
Saavanumnu irunthaalum sanda pottu saavanum. Bayanthu Kaalla vizhunthu saava koodaathu,Offensive_Targeted_Insult_Other,Offensive_Untargetede
ஆண்ட பரம்பரை எல்லாம் பேசிட்டு இருக்கும் போது இந்த பள்ள பயக ஏன் நம்மட்ட கூட வந்து கத்துறானுவ..,Offensive_Targeted_Insult_Group,Not_offensive
poi antha maavu mandaiyana kootitu vaa,Offensive_Targeted_Insult_Individual,Not_offensive
Dis like adichavare. Athyam video kanne ennite dis like adikketaa,Not_offensive,Offensive_Untargetede
#Thalapathy64 kola mass ah irukka podhu #ThalapathyVijay #Lokesh,Offensive_Targeted_Insult_Other,Not_offensive
ஐயோ இவனா? இவன் கத்தி கத்திப் பேசியே ஆளைக் கொன்னுடுவானே?எல்லோரும் வேகமாக ஓடுங்கள்!ஒரு விசித்திரமான மிருகம் நம்மை நோக்கி வந்துகொண்டிருக்கிறது!,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Bgm comady irunthalum keke thunuthu funnya irukku,Not_offensive,Offensive_Untargetede
You kena tunggu lama lagi untuk tosaaaaaa,Not_offensive,not-Tamil
Dey enaku viswasam scene sirichathu kuda enaku siripu varala.. 1:22 scene ah paatha udane loudly ah sirichiten da..ennada pani vachirukeenga,Not_offensive,Offensive_Targeted_Insult_Group
10 varusham ula iruntha thana sir theriyum athuku munadi Ena panitu irunthanu theriyathula,Offensive_Untargetede,Not_offensive
vettu vonda Ena pinngal mela kaiyavachinga savu adichuduve,Offensive_Targeted_Insult_Group,Offensive_Untargetede
🤣🤣 ama ama suyama sintheenga da... Batman ah en da ipdi copy adikirenga,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
She looks like a fat mannequin,Offensive_Targeted_Insult_Group,Not_offensive
Mokkaya erukku padam flop tha,Offensive_Untargetede,Offensive_Targeted_Insult_Group
ஜாதியாவது கூதியாவது சுன்னிகளா... போட்ட தேவுடியா பெருசுங்களா,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Group
96 ல ஆத வசனம் 2016 இல்,Offensive_Targeted_Insult_Group,Not_offensive
Semma semma asuraa namakku thevana namadhan aditchi vanganum,Offensive_Untargetede,Not_offensive
Enada panni madhri kootama ivalo Peru irukkinga Singam single a tha varum viswasam Ajith a varum,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Sathiyama solera Dislike panrava manusaney kidaiyathuga,Not_offensive,Offensive_Untargetede
Oru kunda poddu ellarayum kondudanum. Ivanukal ellaam oru manusarukal. Tamil nadu aliyanum aandava,Offensive_Targeted_Insult_Group,Not_offensive
அருந்ததியர் சமூகம் சார்பாக இந்த திரைப்படத்தை காரி உமிழ்கிறோம்,Offensive_Targeted_Insult_Group,Not_offensive
pub g thumbnail nala iruku onum vitu vaikathinga,Offensive_Untargetede,Not_offensive
Enna Orea music ah iruku,Not_offensive,Offensive_Untargetede
2.3k dislikes maaha maanadu grps pola,not-Tamil,Offensive_Untargetede
Ennangada Amma va animation pani vechrkeenga,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Ennangada thalaivi nu movie eduthutu...Amma ah katama Deepa ah katuringa...,Offensive_Targeted_Insult_Group,Offensive_Untargetede
After longtime #Mani# sir movie getting more likes than dislikes 🤣,Not_offensive,Offensive_Untargetede
1.30 ragul preethi kooda sanda poduraru surya Annan,Offensive_Targeted_Insult_Other,Not_offensive
Sambavam polichu pakshe kathiyude bgm kurachoode maatti cheyyarunnu,Offensive_Untargetede,not-Tamil
thala fans poramaila solladhinga... unmailiye nalla illanu manasa thottu sollungada paapom.. thalapathy rocks daa...,Offensive_Targeted_Insult_Group,Not_offensive
kangana best yaar kiya look same to same,Not_offensive,not-Tamil
Mr.vandu kort la ipdilaam kaththa kudathu,Offensive_Targeted_Insult_Individual,Not_offensive
thala ni oru mundham un padam dhandom,Offensive_Targeted_Insult_Individual,Not_offensive
இளவரசன் மூலம் அரசியல் ஆதாயம் தேடிய நாய்களுக்கு நல்ல செருப்படி,Not_offensive,Offensive_Targeted_Insult_Group
Final touch sema Bangam da dei,Offensive_Untargetede,Not_offensive
Hindi movie a sarukhan nadicha padam apidiyea erukku,Offensive_Targeted_Insult_Individual,Not_offensive
21 k dislike sc thevudiyaa pasanga,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Naan oru vela vjs acting ku addict aayittena... 🤔,Not_offensive,Offensive_Untargetede
படம் பேரு NGK ஆணா எனக்கு கனத NTK யோட மாதிரி தெரியுது. புரியல நாம் தமிழர் கட்சி,Offensive_Targeted_Insult_Group,Not_offensive
BGM Nerkonda Paarvai Madhiri eh iruke,Offensive_Targeted_Insult_Individual,Not_offensive
Yaarelam Adichithoooku ku aprm inga vandhurukinga,Offensive_Untargetede,Not_offensive
PS MITHRAN IS BETTER THAN SUJEETH,Offensive_Targeted_Insult_Individual,Not_offensive
"ipom comentla pathi peru sk,u1,arjun,sakthimanetc..fans like pana solvanga.yanda.",Offensive_Targeted_Insult_Group,Not_offensive
மனிரத்னம் படமா எப்படியும் 100'ல 99 மொக்கையா தான் இருக்கும் இது எப்படி இருக்குனு பாப்போம்,Offensive_Targeted_Insult_Individual,Not_offensive
You are very smart surya kua kmal dikhaya apna,not-Tamil,Not_offensive
BIGIL WILL EAT KAITHIMARK MY WORDS,Offensive_Targeted_Insult_Individual,Not_offensive
"Ita theme 5 varsham munb prithviraj sir chayyunna vidhathil njan vijarichatann,but kadha aaka ketath njanum Anta friendsum matram aarod parayanam Ann ariyatond aarondum paranjilla,IPO ith kandapol orupad Santhoshamayi,hatsoff guys",not-Tamil,Not_offensive
Andha 4.2k dislikes rajini pans 🤣,Offensive_Targeted_Insult_Group,Offensive_Untargetede
5th stranded papa va.. Paliyalpalathkaram kumpala pannuvam Baba...,Offensive_Targeted_Insult_Group,Not_offensive
4k potta amai kunchus spotted so far...,Offensive_Targeted_Insult_Group,Offensive_Untargetede
திருமா இனி மேல் நீ குருமா,Offensive_Targeted_Insult_Individual,Not_offensive
Bigil ku yevlo wait panramo athe alavuku kaithiku waiting,Offensive_Targeted_Insult_Individual,Not_offensive
"இயற்கையாவே உற்பத்தி ஆகற நதிய தனக்கு மட்டுந்தானு சொந்தம் கொண்டாட்ற உரிமைய யாருங்க Remember hydrocarbon, methane issue",Offensive_Targeted_Insult_Group,Not_offensive
"Onnu Mattu Theridhu...kooda yevan Release pannalu,Maanam poidum pathukonga.🤣🤣 He is bak.",Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Padiputhaan miga serantha ayuthum. Matra Ayuthathai naam pudikavendum. Aanal kalvi enum ayutham nammai yenthi pudikum.,Offensive_Untargetede,Not_offensive
Siripu Prechana Sirichu Muchina Aluga Mudila Sirichuten 🤣🤣🤣,Not_offensive,Offensive_Untargetede
ஒரே மண்ல பிறக்குறோம் ஒரே மொழி பேசுறோம். நண்பர்களே போதும்.. காற்றில் விஷம் பரவுகிறது... அக்கறையுடன் தமிழன்.. உடனே நீ அந்த குருப் இந்த குருப் னு வராதீங்க...அக்கினி குஞ்சொன்று கண்டேன்,Not_offensive,Offensive_Targeted_Insult_Group
1:56 in seeman thombiga yealarum paruga da!,Offensive_Targeted_Insult_Individual,Not_offensive
Unaku padam ma eduka theriyatha.. ithu la bio pic variya aa.. kastham da samy...,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
எங்களின் இத்தனை நாள் ஆதங்கத்தை இந்த படம் தீர்க்க போகிறது என்று நினைக்குறேன் Trailor ஐ பாக்கும் போது போலி போராளிகளுக்கு செருப்பை சாணியில் முக்கி வாயில் கவ்வ குடுத்து அடித்த மாதிரி இருந்துச்சு,Not_offensive,Offensive_Targeted_Insult_Group
Diwali ku sambavam unduu...#kaithi marana waiting,Offensive_Untargetede,Not_offensive
Who gave dislike is ajith fan,Not_offensive,Offensive_Untargetede
padam mokkaiya aga pothu nu nallavea theriyuthu,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
She looks like a dall..,Offensive_Targeted_Insult_Individual,Not_offensive
Suriya lalettan combo polikkum kerala suriya and lalettan fans adi like,Not_offensive,not-Tamil
sathima solra adicha underware odda vitarava,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
"Arya want to marry again, 0:50 @",Offensive_Targeted_Insult_Individual,Not_offensive
Cast vendaom..hana nenga mathi mathi sanda poduringa ungala karthar mannika mattar.yallarum mannipu kelunga eyasappa kitta,Not_offensive,Offensive_Targeted_Insult_Individual
இந்த பொள்ளாச்சி பாலியல் வழக்கையும் ஒருக் கை பாத்துடுங்க திரெளகூதி,Offensive_Targeted_Insult_Group,Not_offensive
மட்டை ஊறுகாய் அனுபவம் உள்ளவர்கள் யாராவது இருக்கிங்களா,Not_offensive,Offensive_Targeted_Insult_Group
En nan suriya fan thana en yarum ennoda comment ku matum like poda matringa,Offensive_Targeted_Insult_Other,Offensive_Untargetede
Kandippa padam out super steryea comment... podanga,Offensive_Targeted_Insult_Group,Not_offensive
GVP killedd the bgmmwathaaa kolaaa masss bgmmm,Offensive_Untargetede,Not_offensive
Vijay ah seruppala adicha inimey padamey edukka mattan🤨🤨🤨🤨🤨🤨,Offensive_Targeted_Insult_Individual,Not_offensive
Adae musican joker patha psycoRatscan nayabgam varum mysskin,Offensive_Targeted_Insult_Group,Not_offensive
One more flop for Shankar,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
0:36 hei idhu ve meedhi kaasu thaanda,Offensive_Untargetede,Not_offensive
Naidu ponnai katuvan rediar ponnai katuvan enru sollamattan tamil sathi pengalaithan solvan,Not_offensive,Offensive_Targeted_Insult_Individual
Pakarathuku Chinna paiyan maathiriya??? poi sonnalum oru nayam venamada!!!,Offensive_Untargetede,Not_offensive
"Apocalypto maari tribes pathi padam pola, such a barbarian mindset.",Offensive_Targeted_Insult_Group,Not_offensive
Indha ViGay pans Naaiga irukaanugale...smh.. Loosu Koomuttaiga.. Oru Elavum theriyaama 'theri baby'nu thiriyudhunga karumangal,Offensive_Targeted_Insult_Group,Not_offensive
ஐயோ முடியல சிரிச்சி சிரிச்சி வயிறு வலிக்குது,Not_offensive,Offensive_Targeted_Insult_Group
Dei nadhari pasikuthu na ipdi dha kathuviya??kaadhu valikuthu da kulla,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Love you Rajni sir and akki paji,not-Tamil,Not_offensive
Kishor kumar 24 hit endu sonna sireppanga tamil naddula but telegu hit irukkallam,Offensive_Targeted_Insult_Other,Not_offensive
Hitler ivaluv iruthan na...enna da dialogue aluthuringa samathamai illama...hitler 6 adi irupan da... height an weight ah...apahhhhh..,Not_offensive,Offensive_Targeted_Insult_Group
Movie Miru Mari irukum...pathala therithu🤣 manga mandingilla🤣🤣,Offensive_Targeted_Insult_Group,Not_offensive
Mavanay unnoda flim vodadhu eludhi vatchuko continue unnga flim flop tha agitu irruku idhuvum vodadhu...enga thalvara seendu parthita..hello mobile ringtone vatchu comedy pandringa,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Padam full ah iruttah irukkum polaye,Offensive_Untargetede,Not_offensive
Trailer pakara apo kanithan movie feel varudhu,Offensive_Targeted_Insult_Individual,Not_offensive
Suyama yosikkiravan super hero va appuram yenda krish kick 2 velayutuam ithalam kalanthu adicha maathiri irukku,Offensive_Targeted_Insult_Individual,Not_offensive
Entha padathuku hero Arjun na illa sk va ( trailer la full a Arjun than hero role matiri iruku),Offensive_Targeted_Insult_Individual,Not_offensive
Ena da pani vachuriknga sathyama Siva ku edhala suit agathu da.. Arjun sir always rocks..,Offensive_Targeted_Insult_Individual,Not_offensive
Thala and Thalabathi avanga fans ku solla asapadradhu ithu thaan.. Piurinjukonga da deiii. 1:55,Not_offensive,Offensive_Untargetede
Oru rekshem illa pwli mass... Suryaa annnaaaa,not-Tamil,Not_offensive
Poradurathu thappunna..poradura sulunalaye uruvaakuradum thappu daane,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Tamilnadum Aalanum cinema Aalanuma Nalla varuvinga daa,Offensive_Untargetede,Not_offensive
அரசியல் ஜாதி இல்லையா ஸ்கூல்ல ஜாதி இல்லையா அரசியல் சாசன தல இருந்து சாதியோடு தமிழ் நாட்டில் ஜாதி இல்லாம போகும் மண்ணும் பொன்னும் ஒன்னு தான் கைவைத்தால் வெட்டு,Offensive_Targeted_Insult_Group,Not_offensive
Vijay sethpathi intha padathula irukanala onnum sollala poi tholinkada pem...,Offensive_Targeted_Insult_Individual,Not_offensive
உலகம் அழியுது இல்லையோ ஆனால் சாதியால் தமிழ்நாடு அழிந்துவிடும் நடிகர் கருணாஸ் நீ வர வர ரொம்ப காமெடி பண்ற டா,Offensive_Targeted_Insult_Individual,Not_offensive
Indha character Ku Nithya Menon dha select pananga yen Kangana mathitanga... Suite agala...,Offensive_Targeted_Insult_Group,Not_offensive
ivaru(raja) mattum musicla beethovan patta podalam...matthavaga potta aanmaiyatravarhal...ennada niyayam,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Kizha irukura comment pathale payama iruku evalavu jadhi veri pudicha naigal iruka,Offensive_Targeted_Insult_Group,Not_offensive
Congrats Anna kuruma group ku seruppati,Offensive_Targeted_Insult_Group,Not_offensive
டேய் இது 96... யார ஏமாத்துறீங்க. ROFL,Offensive_Untargetede,Not_offensive
bgm mass a iruku hair than konjam loose a iruku lol,Not_offensive,Offensive_Untargetede
"படம் வெற்றி பெற வாழ்த்துக்கள்,குருமா குப்பலுக்கு குருமாவால் சொல்லப்படும் மறைமுக செய்தியே இந்த நாடக காதல்,",Offensive_Targeted_Insult_Group,Not_offensive
Aishwarya Rajesh kaadlla malai thaan...vada Chennai - kana - bothai kothai - ippo ithu...,Offensive_Targeted_Insult_Individual,Not_offensive
நீங்க இசைத்தால் போதும்.இளிக்க வேண்டாம்.பாக்கவும் முடியல.கேட்கவும் முடியல.,Offensive_Targeted_Insult_Individual,Not_offensive
Thalapathy maass ah BAIRAVAA teaser vidraru.. charming surya super ah S3 teaser vidraru.. but angutu oru naye inum 1year ah 1st look kuda vidama airport la photoshoot nadathitu iruka.. idhula andha naye fans inga echa thanama sanda mooti vidranunga..,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Group
Nkp and viswasam trailer pathutu yaru ida paka vanduruka,Offensive_Targeted_Insult_Group,Not_offensive
15k dislike..ungalailam enna solli thitturadhunu theriyalaya...vimarsanam varaverka padukirathu..,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Sarkar movie evlo paravailla NGK neenga sootha modittu kilambunga🤣 Mairu trailer,Offensive_Targeted_Insult_Group,Not_offensive
Pink movie trailer 2 years 13million. But neerkonde paarvai 1months 13million,Offensive_Targeted_Insult_Individual,Not_offensive
Surya Annaya Meeku Yamudu Lanti Cinemale Correct,not-Tamil,Not_offensive
"rajini arasiyal vareenu sonna dhu dec31,2017 avara troll panra alavuku inga evanum peria pudingi ila jayamravi kitta idha expect panla naanu",Offensive_Targeted_Insult_Group,Offensive_Targeted_Insult_Individual
Pyangram.. Santhosh narayanan Sir ah use pannirukkalam,Offensive_Untargetede,Not_offensive
மரண மாஸ் செல்வா நா சும்மாவா,Offensive_Targeted_Insult_Individual,Not_offensive
Yaaru movie parthu trailer parkka vandhinga,Offensive_Targeted_Insult_Other,Not_offensive
sethanda kuruma. avanuku support pannum sudalai um olikanum,Offensive_Targeted_Insult_Individual,Not_offensive
Rithika vida vaani than azhaga irukanga,Offensive_Targeted_Insult_Individual,Not_offensive
Oruthar mella viswasam katrathukaga inoruthangala yen asinga paduthuringa,Not_offensive,Offensive_Untargetede
"340,967 views...ya allah, ya allah...",Offensive_Untargetede,Not_offensive
2019 this year Surya Anna karthi thambi fans year daaaaa i love you 2 thalivar gala mass hero,Offensive_Targeted_Insult_Other,Not_offensive
Entha padam velangathu da nasama poidum da,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
parunga worst behavior of rajini Nambikai dharogi Like pannuga share pannuga subscribe pannuga Marakama Bell button click pannuga,Offensive_Targeted_Insult_Individual,Not_offensive
"thu, santhanam velaiku aguthuya ipdiye pochunna",Offensive_Targeted_Insult_Individual,Not_offensive
Intha teaser ra dislike panravan thanda unmaiyana anti indian solla pona tn la irukka mutta viruses,Offensive_Targeted_Insult_Other,Offensive_Untargetede
Dei yeppudi paththalum ithu PINK remake dhane,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Story looks weak... In it... Hoping movie would be good,Offensive_Untargetede,Not_offensive
apahal vid ni trending nombor 1 babi,Not_offensive,not-Tamil
Modhala dhuruva natchathiram udunga da dei,Not_offensive,Offensive_Untargetede
"எப்பா ஆண்டைகளா???. என்னவோ திரௌபதி முதலில் கர்ணனை தான் விரும்பினாளாம், அதன் பின் அவன் சூத்திரன் என்று தெரிந்து கொண்ட பின் அர்ஜுனனை விரும்பியதாகவும் சொல்கிறார்கள். அதனால் தான் நாடக காதலை பற்றிய படத்துக்கு அவர் பெயர் வைத்ததாகவும் சொல்கிறார்கள்.. உண்மையா பா???",Offensive_Targeted_Insult_Group,Not_offensive
Thoo kelatqpaiya naaye ka pecha para thoo,Not_offensive,not-Tamil
Innaiki than Padam pathen semma jayam Ravi semma acting but mass hero Padam yen intha feelings kodukkula???,Offensive_Targeted_Insult_Group,Not_offensive
End dialogue serupadi to Dislike guys 🤣,Not_offensive,Offensive_Untargetede
"Ennoda like mattum epo vara vilave matenguthu, en nu therila, anyone reason therinja sollunga",Offensive_Untargetede,Not_offensive
Vanibojan. Rithika Singh now days alagula kollurale,Offensive_Targeted_Insult_Group,not-Tamil
சென்னை அமெரிக்கா மாறி ஆயிடுச்சி டா அமெரிக்கா இப்போ எப்டி இருக்கு தெரியுமா..,Offensive_Targeted_Insult_Group,Not_offensive
Dei Paa.Ranjith paarudaa ithai. Ithu than naanga xpect panura Rajini... 90s kids' Rajini... Hatts off kaa.supuraaj...,Not_offensive,Offensive_Targeted_Insult_Group
Indha padathuku nadodigalku ena sammandhamnu nadodigal2 nu vachurkangapart1 natpukana padam idhu jeikradhu kastamdha,Offensive_Targeted_Insult_Group,Not_offensive
chinna pulla thanamaala irukku graphics! XD XD,Offensive_Untargetede,Not_offensive
Entha padathuku wait panuratha vida blue satai maran reviewku than wait panuran,Offensive_Targeted_Insult_Individual,Not_offensive
Neariya neraiya neraiya... Amah mudi rombha dhan nerachurukku,Offensive_Untargetede,Not_offensive
Eppa paththalum jadhi thann. Vera edhathu.. sollunga da,Offensive_Targeted_Insult_Group,Not_offensive
Racha rambola tala luv u from hyd,not-Tamil,Not_offensive
0.43 intha mathiri superah create pannirukkinga da dei,Not_offensive,Offensive_Untargetede
Mokkaa graphics idhukaa da evlo nall waitinguu,Offensive_Untargetede,Not_offensive
Evlo periya actor Rajini sir. Arasiyaluk mattum varaama irundha semmaya irundhrukkum...,Offensive_Targeted_Insult_Individual,Not_offensive
Thrillarukalkk panjamillaatha Tamil cinemayil mattoru adaar itathin vendi katta waiting... A katta Tamil film fan from Kerala...,Offensive_Untargetede,Not_offensive
illayaraja musical nu pottitu Beethovan music use panna eppadi,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Daiii 7.1 million poodadhu da.. share more... 70 million aganoo,Not_offensive,Offensive_Untargetede
Thalaiku viswasam katrathunala thalapathy ah yen asinga paduthuringa.,Offensive_Targeted_Insult_Individual,Not_offensive
Ellarum Equal intha world la!! Yan Neega lam eppadi Nagarigam Arivu kuda illame irukiga nu theriyala!,Offensive_Targeted_Insult_Group,Not_offensive
Last 2 dialogues bigil ku vecha mathri oru feel...,Offensive_Targeted_Insult_Individual,Not_offensive
Kevalathin Uchakattam.Screen Play Padu Mosama Irukum,Offensive_Targeted_Insult_Group,Not_offensive
Panam eruntha enna vena panuvinga la da dei,Offensive_Targeted_Insult_Group,Offensive_Untargetede
#VijayFans: Who are you? Nee yaaru​? #AjithFans: Naan yaaru ennurudha eppavume naan mudivupanuruthilla... En edhurula nigakaravanga thaan mudivupanuvanga... Naan avangalluku naanban-ah illa ethiri-ah...,Offensive_Targeted_Insult_Individual,Not_offensive
Trailer paathu sirichavanga matum like podunga,Offensive_Untargetede,Not_offensive
Padam ver level ajithkumar suma therika vidu irukurar only tamil padikadu peopeluku ipadi padam vilankathu!!,Offensive_Targeted_Insult_Group,Not_offensive
Ithuvum kadaikutty Singham Mari jathi padama?🤔,Offensive_Targeted_Insult_Other,Not_offensive
yavanachum trailer paarthi yeppudi irukunu comment pandrangala... like kaithi comment bigil... pottudu irukanuga...,Offensive_Targeted_Insult_Other,Offensive_Untargetede
potrukadhu wig idhula periyaa scene vera wigmandayan vigay,Offensive_Targeted_Insult_Individual,Not_offensive
Ellam ok nalla than irukku...aana ippe bigil kitte modhi thevai illame nalla padathe flop aakke porange,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Kolai konda parvai thala thaladan,Offensive_Untargetede,Not_offensive
படம் வெற்றி அடைந்து நாடக காதல் நாய்கள் அழிந்த போக வாழ்த்துக்கள்...,Offensive_Targeted_Insult_Group,Not_offensive
Meanwhile Sivakumar to Akshay Kumar: en inam ada nee,Offensive_Untargetede,Not_offensive
